pkey;ref_ouvrage;id_gis;comment;p_nom;sst30;gen_auto;temp_min;ref_profil;profil_libelle;pompe;groupe1;tpambgroupe1;groupe2;groupe3;ecs;direct;sstfulldirect;temp_ext;ref_zone_forcage;zone_forcage_libelle;regul_cad;ref_type_regulateur;regulateur_libelle;regulateur_num
991;51937;1510689;SST 3.0 Montsalvens 40, 1630 BULLE;60;1;1;65;1005;SST2.0-groupe5;0;1;0;0;0;1;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
954;34673;0001;SST 3.0 Saint-Denis 35, 1630 BULLE;40;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;0;2010;ECS-zone10;1;8;SST3.0 V1;1006
1023;124304;1510647;SST 3.0 Pierre-Sciobéret 51, 1630 BULLE;40;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
899;12464;1511620;SST 3.0 Berra 33, 1630 BULLE;130;1;1;65;1004;SST2.0-groupe4;0;1;0;1;0;1;0;0;1;2004;ECS-zone4;1;9;SST3.0 V2;1007
1063;130352;1510606;SST 2.0 Bourgo 22, 1630 BULLE;40;0;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
1073;132296;1518775;SST 2.0 Châteaux 41, 1638 VUPPENS;20;0;1;65;1005;SST2.0-groupe5;0;1;0;1;0;1;0;0;1;2005;ECS-zone5;1;9;SST3.0 V2;1007
902;12583;191697337;SST 3.0 Saint-Denis 46, 1630 BULLE;50;1;1;65;1006;SST2.0-groupe6;0;1;0;1;0;1;0;0;1;2006;ECS-zone6;1;9;SST3.0 V2;1007
912;12771;1511061;SST 3.0 Champ-Francey 104, 1630 BULLE;10;1;1;65;1005;SST2.0-groupe5;0;1;0;0;0;1;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
916;12834;1511066;SST 3.0 Champ-Francey 114, 1630 BULLE;10;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
913;12784;1511062;SST 3.0 Champ-Francey 106, 1630 BULLE;10;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
1161;140136;3091187;SST 3.0 Vudalla 38, 1630 BULLE;70;1;1;65;1006;SST2.0-groupe6;1;1;0;0;0;1;0;0;1;2006;ECS-zone6;1;8;SST3.0 V1;1006
1065;131398;160002237;SST 2.0 Xavier-de-Poret 24, 1630 BULLE;10;0;1;65;1013;SST2.0-groupe13;0;1;0;0;0;1;0;0;1;2013;ECS-zone13;1;8;SST3.0 V1;1006
1084;134451;1517229;SST 3.0 Ancien-Comté 2, 1663 LA TOUR-DE -TREME;60;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;1;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
1078;134125;1516026;SST 2.0 Corbières 1, 1632 RIAZ;35;0;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
993;52576;3091245;SST 3.0 Morlon 50, 1630 BULLE;35;1;1;65;1015;SST2.0-groupe15;0;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
784;39926;235557574;SST 3.0 Clémence 34, 1663 LA TOUR-DE -TREME;35;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
1069;131548;160003716;SST 2.0 Préville 3, 1663 LA TOUR-DE -TREME;10;0;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;1;2009;ECS-zone9;1;8;SST3.0 V1;1006
1045;125861;235003643;SST 3.0 Buchille 82, 1630 BULLE;35;1;1;65;1009;SST2.0-groupe9;0;1;0;0;0;0;0;0;1;2009;ECS-zone9;1;8;SST3.0 V1;1006
1068;131545;502175274;SST 2.0 Gruyères 4, 1638 GRUYERES;190;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;1;1;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
248;39349;190244089;SST 3.0 Promenade 33, 1630 BULLE;20;1;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;1;2003;ECS-zone3;1;8;SST3.0 V1;1006
1085;134454;1517433;SST 3.0 Perreire 16, 1663 LA TOUR-DE -TREME;15;1;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;1;2003;ECS-zone3;1;8;SST3.0 V1;1006
1186;155222;1511381;SST 2.0 Pépinière 22, 1630 BULLE;20;0;1;65;1007;SST2.0-groupe7;0;1;0;1;0;1;0;0;1;2007;ECS-zone7;1;9;SST3.0 V2;1007
1234;172323;1517311;SST 3.0 Tobi 1, 1663 LA TOUR-DE -TREME;15;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
1071;131913;1510575;SST 3.0 Gruyères 60, 1630 BULLE;20;1;1;65;1006;SST2.0-groupe6;0;1;0;1;0;1;0;0;1;2006;ECS-zone6;1;9;SST3.0 V2;1007
1081;134442;1510566;SST 3.0 Gruyères 103, 1630 BULLE;20;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;1;2016;ECS-zone16;1;8;SST3.0 V1;1006
1083;134448;1510768;SST 2.0 Colombettes 3, 1630 BULLE;15;0;1;65;1001;SST2.0-groupe1;0;1;0;1;0;1;0;0;1;2001;ECS-zone1;1;9;SST3.0 V2;1007
1131;137643;3091307;SST 3.1 Chalamala 57, 1630 BULLE;10;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;0;Non defini;0
306;39407;1511649;SST 3.0 Vieux-Pont 1, 1630 BULLE;30;1;1;65;1012;SST2.0-groupe12;1;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
1086;135236;1517157;SST 3.0 Agges 43, 1663 LA TOUR-DE -TREME;50;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
807;39949;235555165;SST 3.0 Victor-Tissot 8, 1630 BULLE;205;1;1;65;1006;SST2.0-groupe6;0;1;0;0;0;1;1;0;0;2006;ECS-zone6;1;8;SST3.0 V1;1006
648;39753;191257930;SST 3.0 Pays-d'Enhaut 80, 1630 BULLE;50;1;1;65;1014;SST2.0-groupe14;0;1;0;0;0;0;1;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
891;12319;235555923;SST 3.0 Vudalla 33, 1630 BULLE;50;1;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2014;ECS-zone14;1;7;SST3.0 V0;1005
898;12452;1510591;SST 3.0 Jordils 42, 1630 BULLE;20;1;1;65;1013;SST2.0-groupe13;0;1;0;0;0;1;0;0;0;2013;ECS-zone13;1;8;SST3.0 V1;1006
1155;139115;1510594;SST 3.0 Bourgo 9, 1630 BULLE;70;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
207;39308;235555926;SST 3.0 Morlon 44, 1630 BULLE;60;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;1;2016;ECS-zone16;1;8;SST3.0 V1;1006
932;13479;191677896;SST 3.0 Ancien-Comté 9, 1663 LA TOUR-DE -TREME;120;1;1;65;1001;SST2.0-groupe1;0;1;0;1;0;1;0;0;1;2001;ECS-zone1;1;9;SST3.0 V2;1007
1211;159457;1517395;SST 2.0 Donjon 1, 1663 LA TOUR-DE -TREME;40;0;1;65;1013;SST2.0-groupe13;0;1;0;1;1;0;0;0;1;2013;ECS-zone13;1;10;SST3.0 V3;1008
1242;174154;1511292;SST 2.0 Corbières 1, 1630 BULLE;80;0;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
1089;135558;1517414;SST 2.0 Torrent 14, 1663 LA TOUR-DE -TREME;15;0;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
1090;135561;1511105;SST 2.0 Crêts 25, 1630 BULLE;30;0;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
973;48771;1517366;SST 3.0 Erables 11, 1663 LA TOUR-DE -TREME;20;1;1;65;1013;SST2.0-groupe13;0;1;0;0;0;1;0;0;1;2013;ECS-zone13;1;8;SST3.0 V1;1006
1087;135414;1511109;SST 3.0 Albert-Rieter 12, 1630 BULLE;60;1;1;65;1015;SST2.0-groupe15;0;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
323;39424;1510685;SST 3.0 Montsalvens 31, 1630 BULLE;30;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
1002;52893;9081156;SST 3.0 Château-d'en-Bas 33, 1630 BULLE;160;1;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;1;2016;ECS-zone16;1;7;SST3.0 V0;1005
1044;125858;1510640;SST 3.0 Pierre-Sciobéret 58, 1630 BULLE;20;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
1066;131401;502172326;SST 3.0 Artisans 1, 1630 BULLE;90;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;0;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
1000;43965;1510482;SST 3.0 Bouleyres 54, 1630 BULLE;15;1;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
1092;136421;3091364;SST 3.0 Longeraye 26, 1630 BULLE;10;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
1046;125864;1510646;SST 3.0 Pierre-Sciobéret 45, 1630 BULLE;15;1;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;1;2007;ECS-zone7;1;8;SST3.0 V1;1006
1132;137646;3091308;SST 3.1 Chalamala 59, 1630 BULLE;10;1;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;1;2003;ECS-zone3;1;0;Non defini;0
1058;126074;1511098;SST 3.0 Léchère 11, 1630 BULLE;25;1;1;65;1005;SST2.0-groupe5;0;1;0;1;0;1;0;0;1;2005;ECS-zone5;1;9;SST3.0 V2;1007
1088;135417;1511108;SST 3.0 Albert-Rieter 10, 1630 BULLE;50;1;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;1;2009;ECS-zone9;1;8;SST3.0 V1;1006
1053;125885;1511288;SST 3.0 Corbières 37, 1630 BULLE;90;1;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;1;2003;ECS-zone3;1;8;SST3.0 V1;1006
1135;137655;3091288;SST 3.1 Comte-Michel 10, 1630 BULLE;10;1;1;65;1005;SST2.0-groupe5;0;1;0;0;0;1;0;0;1;2005;ECS-zone5;1;0;Non defini;0
1067;131542;191955715;SST 3.0 Battentin 25, 1630 BULLE;230;1;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2012;ECS-zone12;1;7;SST3.0 V0;1005
1096;136811;1511149;SST 3.0 Lécheretta 6, 1630 BULLE;60;1;1;65;1013;SST2.0-groupe13;0;1;0;1;0;1;0;0;1;2013;ECS-zone13;1;9;SST3.0 V2;1007
1094;136740;1511810;SST 3.0 Corbières 34, 1630 BULLE;140;1;1;65;1005;SST2.0-groupe5;0;1;0;0;0;1;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
1095;136743;191966656;SST 3.0 Cité Saint-Michel 8, 1663 LA TOUR-DE -TREME;25;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
1098;136955;191732322;SST 3.0 Pâla 38, 1630 BULLE;95;1;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
1097;136814;191977459;SST 3.0 Bouleyres 65, 1630 BULLE;30;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
1099;137096;191732333;SST 3.0 Pâla 36, 1630 BULLE;95;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
1249;178978;1517296;SST 2.0 Ancien-Comté 58, 1663 LA TOUR-DE -TREME;15;0;1;65;1006;SST2.0-groupe6;0;1;0;0;0;0;0;0;1;2006;ECS-zone6;1;8;SST3.0 V1;1006
1101;137240;1518785;SST 2.0 Grand-Fin 26, 1638 VUPPENS;15;0;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
1102;137243;191982322;SST 2.0 Torrent 12, 1663 LA TOUR-DE -TREME;25;0;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;1;2009;ECS-zone9;1;8;SST3.0 V1;1006
1188;155228;1511156;SST 2.0 Gare 7-9, 1630 BULLE;180;0;1;65;1006;SST2.0-groupe6;0;1;0;1;1;1;0;0;1;2006;ECS-zone6;1;10;SST3.0 V3;1008
886;12270;191706911;SST 3.0 Ancien-Comté 17-19, 1663 LA TOUR-DE -TREME;180;1;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2007;ECS-zone7;1;7;SST3.0 V0;1005
126;39227;1511208;SST 3.0 Victor-Tissot 22, 1630 BULLE;120;1;1;65;1007;SST2.0-groupe7;0;1;0;1;0;1;0;0;1;2007;ECS-zone7;1;9;SST3.0 V2;1007
1105;137252;3180539;SST 2.0 Grand-Fin 32, 1638 VUPPENS;15;0;1;65;1001;SST2.0-groupe1;0;1;0;0;0;1;0;0;1;2001;ECS-zone1;1;8;SST3.0 V1;1006
1106;137255;3180541;SST 2.0 Grand-Fin 38, 1638 VUPPENS;10;0;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
1107;137258;3180534;SST 2.0 Grand-Fin 44, 1638 VUPPENS;15;0;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
945;14245;235557798;SST 3.0 Clémence 43, 1663 LA TOUR-DE -TREME;80;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
1109;137264;235004706;SST 3.0 berges 3, 1663 LA TOUR-DE -TREME;40;1;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
1144;137682;3091293;SST 3.1 Comte-Michel 13, 1630 BULLE;10;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;0;Non defini;0
1110;137405;191986468;SST 3.0 Pra-Riond 5, 1663 LA TOUR-DE -TREME;80;1;1;65;1013;SST2.0-groupe13;0;1;0;1;0;1;0;0;1;2013;ECS-zone13;1;9;SST3.0 V2;1007
1111;137583;3091359;SST 2.0 Coquilles 146, 1630 BULLE;10;0;1;65;1015;SST2.0-groupe15;0;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
1100;137237;191732451;SST 3.0 Pâla 30, 1630 BULLE;60;1;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;1;2007;ECS-zone7;1;8;SST3.0 V1;1006
1202;157847;1517691;SST 2.0 Préville 28, 1663 LA TOUR-DE -TREME;35;0;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
1114;137592;1511046;SST 2.0 Ogoz 40, 1630 BULLE;10;0;1;65;1001;SST2.0-groupe1;0;1;0;0;0;1;0;0;1;2001;ECS-zone1;1;8;SST3.0 V1;1006
1115;137595;1510660;SST 2.0 Pierre-Sciobéret 97, 1630 BULLE;15;0;1;65;1015;SST2.0-groupe15;0;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
261;39362;1510721;SST 3.0 Vevey 113, 1630 BULLE;35;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
1093;136599;3091386;SST 3.0 Corbières 26, 1630 BULLE;80;1;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
1121;137613;191967959;SST 3.0 Verte 11, 1663 LA TOUR-DE -TREME;100;1;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2009;ECS-zone9;1;7;SST3.0 V0;1005
1119;137607;190198408;SST 2.0 Pra-Riond 2, 1663 LA TOUR-DE -TREME;350;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2010;ECS-zone10;1;7;SST3.0 V0;1005
1250;178981;1517293;SST 2.0 Ancien-Comté 52, 1663 LA TOUR-DE -TREME;10;0;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
1235;172464;1510706;SST 3.0 Tirage 15, 1630 BULLE;55;1;1;65;1005;SST2.0-groupe5;0;1;0;0;0;1;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
1118;137604;1510639;SST 3.0 Pierre-Sciobéret 52, 1630 BULLE;15;1;1;65;1005;SST2.0-groupe5;0;1;0;0;0;1;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
798;39940;190207600;SST 3.0 Aurore 28, 1630 BULLE;22;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
1123;137619;1511244;SST 3.0 Marché 24, 1630 BULLE;40;1;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;1;2007;ECS-zone7;1;8;SST3.0 V1;1006
955;34676;191678632.b;SST 3.0 Porte-d'En-Bas 6/Coop, 1663 LA TOUR-DE -TREME;60;1;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2014;ECS-zone14;1;7;SST3.0 V0;1005
356;39457;190620888;SST 3.0 Celtes 14, 1630 BULLE;75;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
1126;137628;1510838;SST 3.0 Saucens 18, 1630 BULLE;10;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;9;SST3.0 V2;1007
1127;137631;1510837;SST 3.0 Saucens 16, 1630 BULLE;10;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
190;39291;2412928;SST 3.0 Gibloux 31, 1630 BULLE;190;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
1129;137637;3091304;SST 3.1 Chalamala 51, 1630 BULLE;10;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;1;2016;ECS-zone16;1;0;Non defini;0
1041;125667;3092153;SST 3.0 Agges 33, 1663 LA TOUR-DE -TREME;40;1;1;65;1006;SST2.0-groupe6;0;1;0;0;0;1;0;0;1;2006;ECS-zone6;1;8;SST3.0 V1;1006
1145;137685;3091294;SST 3.1 Comte-Michel 11, 1630 BULLE;10;1;1;65;1006;SST2.0-groupe6;0;1;0;0;0;1;0;0;1;2006;ECS-zone6;1;0;Non defini;0
1136;137658;3091289;SST 3.1 Comte-Michel 8, 1630 BULLE;10;1;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;1;2003;ECS-zone3;1;0;Non defini;0
1133;137649;3091286;SST 3.1 Comte-Michel 14, 1630 BULLE;10;1;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;1;2009;ECS-zone9;1;0;Non defini;0
1134;137652;3091287;SST 3.1 Comte-Michel 12, 1630 BULLE;10;1;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;1;2007;ECS-zone7;1;0;Non defini;0
1024;124482;1517136;SST 3.0 Agges 45, 1663 LA TOUR-DE -TREME;50;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
1137;137661;3091290;SST 3.1 Comte-Michel 6, 1630 BULLE;10;1;1;65;1001;SST2.0-groupe1;0;1;0;0;0;1;0;0;1;2001;ECS-zone1;1;0;Non defini;0
935;13544;191769057;SST 3.0 Colline 18, 1663 LA TOUR-DE -TREME;20;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
1031;125188;3091338;SST 3.0 Grande-Gîte 35, 1630 BULLE;10;1;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;1;2009;ECS-zone9;1;8;SST3.0 V1;1006
298;39399;1510532;SST 3.0 Pays-d'Enhaut 3, 1630 BULLE;25;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
1139;137667;3091292;SST 3.1 Comte-Michel 2, 1630 BULLE;10;1;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;1;2014;ECS-zone14;1;0;Non defini;0
25;39126;235556766;SST 3.0 Moulin 21, 1630 BULLE;12;1;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
19;39120;235556765;SST 3.0 Moulin 29, 1630 BULLE;12;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
1091;135702;1511261;SST 3.0 Riaz 14, 1630 BULLE;170;1;1;65;1007;SST2.0-groupe7;0;1;0;1;0;1;0;0;1;2007;ECS-zone7;1;9;SST3.0 V2;1007
1140;137670;3091295;SST 3.1 Comte-Michel 9, 1630 BULLE;10;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;0;Non defini;0
1143;137679;3091299;SST 3.1 Comte-Michel 1, 1630 BULLE;10;1;1;65;1013;SST2.0-groupe13;0;1;0;0;0;1;0;0;1;2013;ECS-zone13;1;0;Non defini;0
1064;131395;3092139;SST 3.0 Agges 36, 1663 LA TOUR-DE -TREME;80;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;1;2016;ECS-zone16;1;8;SST3.0 V1;1006
1138;137664;3091291;SST 3.1 Comte-Michel 4, 1630 BULLE;10;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;1;2016;ECS-zone16;1;0;Non defini;0
1146;137688;3091278;SST 3.0 Berra 66, 1630 BULLE;80;1;1;65;1013;SST2.0-groupe13;0;1;0;0;0;1;0;0;1;2013;ECS-zone13;1;8;SST3.0 V1;1006
1148;137694;1510501;SST 2.0 Russalet 38, 1630 BULLE;10;0;1;65;1015;SST2.0-groupe15;0;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
1149;137697;1510538;SST 2.0 Paix 6, 1630 BULLE;10;0;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
1150;137700;1511130;SST 2.0 Grand-Rue 49, 1630 BULLE;30;0;1;65;1005;SST2.0-groupe5;0;1;0;0;0;1;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
1047;125867;1517649;SST 3.0 Ménestrels 7, 1663 LA TOUR-DE -TREME;50;1;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2003;ECS-zone3;1;7;SST3.0 V0;1005
1147;137691;3091280;SST 3.0 Berra 72, 1630 BULLE;70;1;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
117;39218;1511154;SST 2.0 Avenue de la Gare 3, 1630 BULLE;60;0;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
1036;125203;3091347;SST 3.0 Clos-Regots 8, 1630 BULLE;10;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;1;2016;ECS-zone16;1;8;SST3.0 V1;1006
1162;140139;3091188;SST 3.0 Vudalla 34, 1630 BULLE;70;1;1;65;1005;SST2.0-groupe5;1;1;0;0;0;1;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
1164;140145;3091356;SST 2.0 Coquilles 138, 1630 BULLE;10;0;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
1166;140151;3091354;SST 2.0 Coquilles 122, 1630 BULLE;10;0;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;1;2007;ECS-zone7;1;8;SST3.0 V1;1006
1163;140142;3091363;SST 3.0 Longeraye 30, 1630 BULLE;10;1;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;1;2009;ECS-zone9;1;8;SST3.0 V1;1006
804;39946;3091164;SST 3.0 Vevey 168, 1630 BULLE;70;1;1;65;1013;SST2.0-groupe13;0;1;0;1;1;0;0;0;1;2013;ECS-zone13;1;10;SST3.0 V3;1008
1116;137598;1510662;SST 3.0 Pierre-Sciobéret 105, 1630 BULLE;20;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;1;2016;ECS-zone16;1;8;SST3.0 V1;1006
1168;140295;191971067;SST 2.0 Erables 7, 1663 LA TOUR-DE -TREME;25;0;1;65;1015;SST2.0-groupe15;0;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
1170;140301;235004191;SST 2.0 Bugnons 25, 1638 MARSENS;50;0;1;65;1003;SST2.0-groupe3;0;1;0;0;0;0;0;0;1;2003;ECS-zone3;1;8;SST3.0 V1;1006
1171;140304;190849469;SST 2.0 Bugnons 23, 1638 MARSENS;20;0;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;1;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
1172;140307;1514907;SST 2.0 Gottes 16, 1638 MARSENS;30;0;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;1;2016;ECS-zone16;1;8;SST3.0 V1;1006
1048;125870;1517650;SST 3.0 Ménestrels 5, 1663 LA TOUR-DE -TREME;50;1;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2016;ECS-zone16;1;7;SST3.0 V0;1005
724;39829;191657534;SST 3.0 Berges 20, 1663 LA TOUR-DE -TREME;70;1;1;65;1015;SST2.0-groupe15;0;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
1182;149403;1510716;SST 3.0 Vevey 141, 1630 BULLE;10;1;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
1194;156570;1510740;SST 3.1 Louis-Bornet 6, 1630 BULLE;20;1;1;65;1013;SST2.0-groupe13;0;1;0;1;0;1;0;0;1;2013;ECS-zone13;1;0;Non defini;0
